1.96484	4.35067	4.37849	1.81152	2.56957	0.727635	1.03592
1.96875	4.34008	4.36785	1.80758	2.56374	0.724916	1.03498
1.97266	4.32955	4.35727	1.80367	2.55793	0.722213	1.03403
1.97656	4.31906	4.34673	1.79977	2.55213	0.719526	1.03308
1.98047	4.30862	4.33623	1.79588	2.54634	0.716853	1.03214
1.98438	4.29822	4.32578	1.79201	2.54056	0.714196	1.0312
1.98828	4.28787	4.31538	1.78816	2.5348	0.711554	1.03026
1.99219	4.27757	4.30503	1.78432	2.52904	0.708927	1.02932
1.99609	4.26732	4.29472	1.7805	2.5233	0.706315	1.02839
2	4.2571	4.28445	1.77669	2.51757	0.703718	1.02745
2.00391	4.24694	4.27423	1.7729	2.51185	0.701135	1.02652
2.00781	4.23682	4.26405	1.76912	2.50614	0.698567	1.02559
2.01172	4.22674	4.25392	1.76536	2.50045	0.696013	1.02466
2.01563	4.21671	4.24383	1.76162	2.49476	0.693474	1.02374
2.01953	4.20672	4.23379	1.75788	2.48909	0.690949	1.02281
2.02344	4.19677	4.22379	1.75417	2.48343	0.688437	1.02189
2.02734	4.18687	4.21383	1.75046	2.47778	0.68594	1.02097
2.03125	4.17701	4.20391	1.74678	2.47214	0.683457	1.02005
2.03516	4.1672	4.19404	1.7431	2.46651	0.680987	1.01913
2.03906	4.15742	4.18421	1.73945	2.4609	0.678532	1.01822
2.04297	4.14769	4.17442	1.7358	2.45529	0.676089	1.0173
2.04688	4.138	4.16467	1.73217	2.4497	0.67366	1.01639
2.05078	4.12835	4.15497	1.72855	2.44412	0.671245	1.01548
2.05469	4.11875	4.1453	1.72495	2.43855	0.668843	1.01457
2.05859	4.10918	4.13568	1.72136	2.43299	0.666454	1.01366
2.0625	4.09966	4.12609	1.71779	2.42745	0.664078	1.01276
2.06641	4.09017	4.11655	1.71423	2.42191	0.661715	1.01185
2.07031	4.08073	4.10705	1.71068	2.41639	0.659364	1.01095
2.07422	4.07133	4.09759	1.70715	2.41087	0.657027	1.01005
2.07813	4.06196	4.08816	1.70363	2.40537	0.654702	1.00915
2.08203	4.05264	4.07878	1.70012	2.39988	0.65239	1.00825
2.08594	4.04335	4.06944	1.69663	2.3944	0.650091	1.00735
2.08984	4.03411	4.06013	1.69315	2.38894	0.647803	1.00646
2.09375	4.0249	4.05086	1.68969	2.38348	0.645528	1.00556
2.09766	4.01573	4.04164	1.68623	2.37804	0.643266	1.00467
2.10156	4.0066	4.03245	1.68279	2.3726	0.641015	1.00378
2.10547	3.99751	4.02329	1.67937	2.36718	0.638776	1.00289
2.10938	3.98846	4.01418	1.67595	2.36177	0.63655	1.002
2.11328	3.97944	4.0051	1.67255	2.35637	0.634335	1.00111
2.11719	3.97046	3.99606	1.66917	2.35098	0.632132	1.00022
2.12109	3.96152	3.98706	1.66579	2.3456	0.629941	0.999338
2.125	3.95262	3.9781	1.66243	2.34023	0.627761	0.998455
2.12891	3.94375	3.96917	1.65908	2.33488	0.625593	0.997572
2.13281	3.93492	3.96027	1.65574	2.32953	0.623436	0.996691
2.13672	3.92612	3.95142	1.65242	2.3242	0.621291	0.995811
2.14063	3.91736	3.9426	1.6491	2.31888	0.619157	0.994933
2.14453	3.90864	3.93381	1.6458	2.31357	0.617034	0.994056
2.14844	3.89995	3.92506	1.64252	2.30827	0.614922	0.993179
2.15234	3.8913	3.91635	1.63924	2.30298	0.612821	0.992304
2.15625	3.88268	3.90767	1.63598	2.2977	0.610731	0.991431
2.16016	3.8741	3.89903	1.63272	2.29243	0.608653	0.990558
2.16406	3.86555	3.89042	1.62948	2.28717	0.606584	0.989687
2.16797	3.85704	3.88184	1.62626	2.28193	0.604527	0.988816
2.17188	3.84856	3.8733	1.62304	2.27669	0.60248	0.987947
2.17578	3.84012	3.86479	1.61984	2.27147	0.600444	0.987079
2.17969	3.83171	3.85632	1.61664	2.26626	0.598419	0.986212
2.18359	3.82333	3.84788	1.61346	2.26106	0.596403	0.985347
2.1875	3.81499	3.83948	1.61029	2.25586	0.594398	0.984482
2.19141	3.80668	3.83111	1.60714	2.25068	0.592404	0.983618
2.19531	3.7984	3.82277	1.60399	2.24551	0.59042	0.982756
2.19922	3.79015	3.81446	1.60085	2.24036	0.588445	0.981894
2.20313	3.78194	3.80619	1.59773	2.23521	0.586481	0.981034
2.20703	3.77376	3.79795	1.59462	2.23007	0.584527	0.980175
2.21094	3.76562	3.78974	1.59152	2.22494	0.582583	0.979316
2.21484	3.7575	3.78156	1.58843	2.21983	0.580648	0.978459
2.21875	3.74942	3.77342	1.58535	2.21472	0.578724	0.977603
2.22266	3.74137	3.7653	1.58228	2.20963	0.576809	0.976747
2.22656	3.73335	3.75722	1.57922	2.20455	0.574904	0.975893
2.23047	3.72536	3.74917	1.57618	2.19947	0.573008	0.97504
2.23438	3.7174	3.74115	1.57314	2.19441	0.571122	0.974188
2.23828	3.70948	3.73316	1.57012	2.18936	0.569245	0.973336
2.24219	3.70158	3.72521	1.5671	2.18432	0.567378	0.972486
2.24609	3.69372	3.71728	1.5641	2.17929	0.56552	0.971636
2.25	3.68588	3.70939	1.56111	2.17427	0.563672	0.970788
2.25391	3.67808	3.70152	1.55812	2.16926	0.561832	0.96994
2.25781	3.67031	3.69369	1.55515	2.16426	0.560002	0.969094
2.26172	3.66256	3.68588	1.55219	2.15927	0.558181	0.968248
2.26563	3.65485	3.6781	1.54924	2.15429	0.556369	0.967403
2.26953	3.64717	3.67036	1.5463	2.14932	0.554566	0.966559
2.27344	3.63951	3.66264	1.54337	2.14437	0.552771	0.965716
2.27734	3.63189	3.65496	1.54045	2.13942	0.550986	0.964874
2.28125	3.62429	3.6473	1.53754	2.13448	0.549209	0.964033
2.28516	3.61672	3.63967	1.53464	2.12956	0.547441	0.963193
2.28906	3.60918	3.63207	1.53175	2.12464	0.545682	0.962353
2.29297	3.60167	3.6245	1.52887	2.11974	0.543931	0.961515
2.29688	3.59419	3.61695	1.526	2.11484	0.542189	0.960677
2.30078	3.58674	3.60944	1.52314	2.10996	0.540456	0.95984
2.30469	3.57931	3.60195	1.52029	2.10508	0.53873	0.959004
2.30859	3.57192	3.5945	1.51745	2.10022	0.537014	0.958169
2.3125	3.56455	3.58707	1.51462	2.09536	0.535305	0.957335
2.31641	3.5572	3.57966	1.5118	2.09052	0.533605	0.956501
2.32031	3.54989	3.57229	1.50899	2.08569	0.531913	0.955668
2.32422	3.5426	3.56494	1.50619	2.08086	0.530229	0.954836
2.32813	3.53534	3.55762	1.5034	2.07605	0.528553	0.954005
2.33203	3.52811	3.55033	1.50061	2.07125	0.526886	0.953175
2.33594	3.52091	3.54306	1.49784	2.06645	0.525226	0.952346
2.33984	3.51373	3.53582	1.49508	2.06167	0.523575	0.951517
2.34375	3.50657	3.52861	1.49232	2.0569	0.521931	0.950689
2.34766	3.49945	3.52142	1.48958	2.05214	0.520295	0.949862
